riga;nome attributo;valore da imputare;valore imputato
427;party_simplified;REPUBLICAN;REPUBLICAN
3249;state;NORTH DAKOTA;NORTH DAKOTA
2790;candidate_first_name;BARACK H.;BARACK H.
318;state;ARIZONA;ARIZONA
2432;state;TEXAS;TEXAS
607;party_simplified;OTHER;OTHER
2328;candidate_first_name;RALPH;RALPH
1674;candidate_last_name;PEROT;?
1029;candidatevotes;422636;?
2137;year;2000;?
3627;totalvotes;8661735;?
2874;party_detailed;DEMOCRAT;?
2235;party_detailed;SOCIALIST WORKERS;?
3210;candidatevotes;5268;?
3406;candidate_first_name;JADE;?
3200;party_detailed;LIBERTARIAN;?
2406;totalvotes;5769590;5769590
773;candidate_first_name;DAVID;DAVID
2894;state;MASSACHUSETTS;MASSACHUSETTS
2586;candidate_last_name;OBAMA;OBAMA
2116;candidate_first_name;HOWARD;?
760;party_simplified;OTHER;OTHER
2993;state_fips;45;45
908;year;1984;?
2416;totalvotes;437134;437134
600;party_detailed;DEMOCRAT;?
3456;year;2020;2020
3308;candidatevotes;58417;?
342;candidate_first_name;JOHN B.;JOHN B.
1247;candidate_first_name;ANDRE;?
1559;state;ARIZONA;ARIZONA
136;candidate_first_name;nan;?
2;candidatevotes;504070;?
2990;year;2012;2012
1066;candidatevotes;1298;?
2483;party_detailed;LIBERTARIAN;?
2546;candidate_first_name;JOHN;JOHN
3099;state_po;DE;?
3160;totalvotes;771892;?
3348;party_detailed;DEMOCRAT;?
1075;state_fips;30;30
2677;candidatevotes;41249;?
1067;candidatevotes;489;?
471;candidatevotes;1074181;?
817;year;1984;?
1775;state_fips;39;39
386;state_fips;17;17
1292;state_fips;18;18
546;state_fips;39;39
3539;party_simplified;OTHER;?
2690;totalvotes;316621;316621
2777;candidate_first_name;BARACK H.;BARACK H.
1138;party_simplified;OTHER;OTHER
1865;state;WEST VIRGINIA;WEST VIRGINIA
3578;party_simplified;OTHER;OTHER
3043;state_fips;56;56
1578;totalvotes;10019469;?
1755;candidatevotes;183392;?
399;candidate_last_name;HALL;?
2888;candidate_last_name;OBAMA;?
3638;state;OHIO;OHIO
1091;state_fips;34;34
1607;party_simplified;OTHER;OTHER
83;state_fips;20;20
2446;candidate_last_name;PARKER;?
2037;year;2000;?
1527;candidate_last_name;FULANI;FULANI
3555;party_simplified;OTHER;OTHER
673;year;1984;?
2810;state_fips;8;8
671;state;ARKANSAS;ARKANSAS
172;party_detailed;AMERICAN INDEPENDENT PARTY;?
329;candidate_first_name;EDWARD ED;EDWARD ED
3305;candidate_last_name;CLINTON;CLINTON
2684;candidate_first_name;BOB;BOB
2706;state_fips;42;42
2697;candidate_first_name;BRIAN;BRIAN
650;state_fips;1;1
450;candidatevotes;1915225;?
1964;totalvotes;4742108;4742108
1975;state_fips;19;19
1189;candidatevotes;903835;?
215;candidatevotes;7817;?
1832;candidate_last_name;TEMPLIN;?
3165;candidate_first_name;DONALD J.;DONALD J.
1651;candidate_last_name;BROWNE;?
658;party_simplified;LIBERTARIAN;LIBERTARIAN
1171;state;UTAH;UTAH
804;candidate_first_name;RONALD;?
3601;party_simplified;LIBERTARIAN;LIBERTARIAN
1502;year;1992;2004
3030;candidate_first_name;ROSS CARL ROCKY;ROSS CARL ROCKY
2782;state;ALASKA;ALASKA
3440;candidatevotes;65;?
2058;candidate_first_name;PATRICK PAT;PATRICK PAT
1225;state_fips;5;5
2658;party_detailed;INDEPENDENT;?
3498;totalvotes;2136768;2136768
1091;candidatevotes;1320352;?
2261;party_simplified;REPUBLICAN;REPUBLICAN
1811;party_simplified;OTHER;OTHER
349;candidatevotes;541732;?
3001;candidate_last_name;ROMNEY;ROMNEY
2949;state_po;NM;?
761;party_simplified;OTHER;OTHER
3007;party_detailed;LIBERTARIAN;?
2132;year;2000;?
1345;candidate_last_name;FULANI;?
2841;year;2012;?
1148;year;1988;?
2332;party_detailed;CHRISTIAN FREEDOM PARTY;?
722;year;1984;?
1502;state;UTAH;?
2116;year;2000;?
3472;candidate_first_name;nan;?
2892;totalvotes;3184196;3184196
2849;candidatevotes;2222;?
400;candidatevotes;610;?
1872;state;WYOMING;WYOMING
3576;year;2020;?
3242;candidate_first_name;DONALD J.;DONALD J.
564;year;1980;?
1381;state;MONTANA;?
833;state_po;NY;NY
2385;state_fips;37;37
2974;state_fips;40;40
2629;state_po;MS;NH
242;totalvotes;802583;802583
2031;candidate_last_name;BUSH;?
3390;totalvotes;3279980;3279980
3725;candidatevotes;29;213
